"Mass","formula","El_comp","Class","HC","OC","AImod","NOSC","Gibbs","DBE_AI","DBE_C","KM","KMD","C","H","O","N","S","P"
693.8948965,"","","None",NA,NA,Inf,NA,NA,NA,NA,693.120087259599,-0.120087259599018,0,0,0,0,0,0
694.0876955,"","","None",NA,NA,Inf,NA,NA,NA,NA,693.312670978513,-0.312670978513211,0,0,0,0,0,0
694.0888541,"C20H29O22N3S1","CHONS","Other",1.45,1.1,-1.4,1.3,23.25,-18,-0.9,693.31382828481,-0.313828284810256,20,29,22,3,1,0
694.0901257,"C28H25O20N1","CHON","Tannin",0.89,0.71,0.3529,0.6429,41.97735,-4,-0.142857142857143,693.31509846493,-0.315098464930315,28,25,20,1,0,0
694.0912183,"","","None",NA,NA,Inf,NA,NA,NA,NA,693.316189844923,-0.316189844923315,0,0,0,0,0,0
694.0930107,"","","None",NA,NA,Inf,NA,NA,NA,NA,693.317980243513,-0.317980243513489,0,0,0,0,0,0
694.0943416,"","","None",NA,NA,Inf,NA,NA,NA,NA,693.319309657419,-0.319309657418671,0,0,0,0,0,0
694.0955999,"C21H29O25N1","CHON","Other",1.38,1.19,-0.7333,1.1429,27.72735,-18,-0.857142857142857,693.32056655239,-0.320566552389664,21,29,25,1,0,0
694.0965346,"C22H33O20N1S2","CHONS","Carb",1.5,0.91,-0.6667,0.6364,42.1626,-16,-0.727272727272727,693.321500208695,-0.321500208695284,22,33,20,1,2,0
694.0991573,"","","None",NA,NA,Inf,NA,NA,NA,NA,693.324119980165,-0.324119980165051,0,0,0,0,0,0
694.3373163,"","","None",NA,NA,Inf,NA,NA,NA,NA,693.562013049698,-0.562013049697953,0,0,0,0,0,0
694.4886168,"","","None",NA,NA,Inf,NA,NA,NA,NA,693.713144606208,-0.713144606208061,0,0,0,0,0,0
694.489915,"C39H69O9N1","CHON","Lipid",1.77,0.23,0.0149,-1.2308,95.3778,-4,-0.102564102564103,693.714441356626,-0.714441356626253,39,69,9,1,0,0
694.4909498,"C40H73O4N1S2","CHONS","Lipid",1.82,0.1,0,-1.45,101.625,-2,-0.05,693.715475001159,-0.715475001159348,40,73,4,1,2,0
694.5740694,"","","None",NA,NA,Inf,NA,NA,NA,NA,693.798501789071,-0.798501789071452,0,0,0,0,0,0
694.7663702,"","","None",NA,NA,Inf,NA,NA,NA,NA,693.99058786428,-0.990587864280201,0,0,0,0,0,0
694.7862986,"","","None",NA,NA,Inf,NA,NA,NA,NA,694.010494012051,-0.010494012050799,0,0,0,0,0,0
694.7871799,"","","None",NA,NA,Inf,NA,NA,NA,NA,694.011374327983,-0.0113743279832761,0,0,0,0,0,0
694.7886615,"","","None",NA,NA,Inf,NA,NA,NA,NA,694.012854273616,-0.0128542736155168,0,0,0,0,0,0
694.7893957,"","","None",NA,NA,Inf,NA,NA,NA,NA,694.013587653801,-0.0135876538012099,0,0,0,0,0,0
694.7910348,"","","None",NA,NA,Inf,NA,NA,NA,NA,694.015224923568,-0.0152249235675299,0,0,0,0,0,0
694.7923943,"","","None",NA,NA,Inf,NA,NA,NA,NA,694.016582905538,-0.0165829055376889,0,0,0,0,0,0
694.7932604,"","","None",NA,NA,Inf,NA,NA,NA,NA,694.017448038443,-0.0174480384426943,0,0,0,0,0,0
694.7942181,"","","None",NA,NA,Inf,NA,NA,NA,NA,694.018404669066,-0.0184046690662854,0,0,0,0,0,0
694.7951109,"","","None",NA,NA,Inf,NA,NA,NA,NA,694.019296472158,-0.0192964721579756,0,0,0,0,0,0
694.7977533,"","","None",NA,NA,Inf,NA,NA,NA,NA,694.02193592163,-0.0219359216304156,0,0,0,0,0,0
694.8489866,"","","None",NA,NA,Inf,NA,NA,NA,NA,694.07311201407,-0.0731120140699204,0,0,0,0,0,0
694.8876504,"C23H10O16N2S2P2","CHONSP","ConHC",0.43,0.7,0.7778,0.9565,33.03975,-1,-0.0434782608695652,694.111732641725,-0.111732641725439,23,10,16,2,2,2
694.8888334,"","","None",NA,NA,Inf,NA,NA,NA,NA,694.112914320777,-0.112914320777008,0,0,0,0,0,0
694.8897316,"","","None",NA,NA,Inf,NA,NA,NA,NA,694.113811517839,-0.11381151783894,0,0,0,0,0,0
695.032781,"C22H20O24N2","CHON","Tannin",0.91,1.09,0,1.5455,16.25325,-12,-0.545454545454545,694.256701187601,-0.256701187600925,22,20,24,2,0,0
695.0959211,"","","None",NA,NA,Inf,NA,NA,NA,NA,694.319770784801,-0.319770784801335,0,0,0,0,0,0
695.2565103,"C34H48O11S2","CHOS","Lignin",1.41,0.32,0.1321,-0.6471,78.74235,-2,-0.0588235294117647,694.480180669466,-0.480180669465881,34,48,11,0,2,0
695.2575315,"C35H52O6S4","CHOS","Lignin",1.49,0.17,0.1071,-0.9143,86.35755,0,0,694.481200729185,-0.48120072918482,35,52,6,0,4,0
695.2583256,"C43H40O5N2S1","CHONS","UnsatHC",0.93,0.12,0.52,-0.5116,74.8806,17,0.395348837209302,694.481993942486,-0.481993942485701,43,40,5,2,1,0
695.3124921,"C31H52O17","CHO","Protein",1.68,0.55,-0.1111,-0.5806,76.8471,-11,-0.354838709677419,694.536099959688,-0.536099959687817,31,52,17,0,0,0
695.3168452,"C49H44O4","CHO","UnsatHC",0.9,0.08,0.5532,-0.7347,81.23895,24,0.489795918367347,694.540448198978,-0.540448198977515,49,44,4,0,0,0
695.4402459,"","","None",NA,NA,Inf,NA,NA,NA,NA,694.663711108654,-0.663711108653501,0,0,0,0,0,0
695.4870759,"C47H68O2S1","CHOS","UnsatHC",1.45,0.04,0.2667,-1.3191,97.89435,11,0.234042553191489,694.710488817857,-0.71048881785714,47,68,2,0,1,0
695.7919665,"","","None",NA,NA,Inf,NA,NA,NA,NA,695.015038974289,-0.0150389742893822,0,0,0,0,0,0
695.7941629,"","","None",NA,NA,Inf,NA,NA,NA,NA,695.01723292177,-0.0172329217695051,0,0,0,0,0,0
695.7948937,"","","None",NA,NA,Inf,NA,NA,NA,NA,695.017962905752,-0.0179629057516877,0,0,0,0,0,0
695.7958699,"","","None",NA,NA,Inf,NA,NA,NA,NA,695.018938015718,-0.0189380157180494,0,0,0,0,0,0
695.8042971,"","","None",NA,NA,Inf,NA,NA,NA,NA,695.027355805831,-0.0273558058312346,0,0,0,0,0,0
695.846783,"","","None",NA,NA,Inf,NA,NA,NA,NA,695.069794265696,-0.0697942656958048,0,0,0,0,0,0
695.8533355,"","","None",NA,NA,Inf,NA,NA,NA,NA,695.076339449116,-0.0763394491157214,0,0,0,0,0,0
695.8666913,"C22H6O19N2S2P1","CHONSP","ConHC",0.27,0.86,0.9333,1.6818,12.3687,-2.5,-0.113636363636364,695.08968033591,-0.0896803359100886,22,6,19,2,2,1
695.9647076,"","","None",NA,NA,Inf,NA,NA,NA,NA,695.187587190034,-0.187587190033923,0,0,0,0,0,0
696.0847461,"C27H26O18N2P1","CHONP","Tannin",0.96,0.67,0.3,0.4074,48.6891,-4.5,-0.166666666666667,695.307491653972,-0.30749165397242,27,26,18,2,0,1
696.0859218,"","","None",NA,NA,Inf,NA,NA,NA,NA,695.308666041175,-0.308666041175456,0,0,0,0,0,0
696.087151,"","","None",NA,NA,Inf,NA,NA,NA,NA,695.30989386864,-0.30989386863962,0,0,0,0,0,0
696.088153,"","","None",NA,NA,Inf,NA,NA,NA,NA,695.310894749798,-0.310894749797512,0,0,0,0,0,0
696.0894561,"","","None",NA,NA,Inf,NA,NA,NA,NA,695.312196394744,-0.312196394744433,0,0,0,0,0,0
696.0905435,"","","None",NA,NA,Inf,NA,NA,NA,NA,695.313282580544,-0.313282580543842,0,0,0,0,0,0
696.0916772,"","","None",NA,NA,Inf,NA,NA,NA,NA,695.314415014644,-0.314415014644396,0,0,0,0,0,0
696.0925273,"","","None",NA,NA,Inf,NA,NA,NA,NA,695.315264165415,-0.315264165415101,0,0,0,0,0,0
696.0958218,"","","None",NA,NA,Inf,NA,NA,NA,NA,695.318554986747,-0.318554986746904,0,0,0,0,0,0
696.3767311,"","","None",NA,NA,Inf,NA,NA,NA,NA,695.599150620913,-0.599150620913065,0,0,0,0,0,0
696.5709182,"","","None",NA,NA,Inf,NA,NA,NA,NA,695.793120889862,-0.793120889862394,0,0,0,0,0,0
696.7833747,"","","None",NA,NA,Inf,NA,NA,NA,NA,696.005340159036,-0.00534015903645013,0,0,0,0,0,0
696.7845339,"","","None",NA,NA,Inf,NA,NA,NA,NA,696.006498064663,-0.00649806466344671,0,0,0,0,0,0
696.7858536,"","","None",NA,NA,Inf,NA,NA,NA,NA,696.007816291075,-0.00781629107461868,0,0,0,0,0,0
696.7881049,"","","None",NA,NA,Inf,NA,NA,NA,NA,696.010065077253,-0.0100650772528752,0,0,0,0,0,0
696.789449,"","","None",NA,NA,Inf,NA,NA,NA,NA,696.011407676419,-0.0114076764187985,0,0,0,0,0,0
696.7905904,"","","None",NA,NA,Inf,NA,NA,NA,NA,696.012547801921,-0.0125478019214142,0,0,0,0,0,0
696.7916311,"","","None",NA,NA,Inf,NA,NA,NA,NA,696.013587339866,-0.0135873398664899,0,0,0,0,0,0
696.794975,"","","None",NA,NA,Inf,NA,NA,NA,NA,696.016927506038,-0.0169275060378595,0,0,0,0,0,0
696.8410117,"","","None",NA,NA,Inf,NA,NA,NA,NA,696.062912801047,-0.0629128010473323,0,0,0,0,0,0
696.9570629,"C28H13O17N1S1P1","CHONSP","ConHC",0.46,0.61,0.7273,0.75,38.925,3.5,0.125,696.178834417241,-0.178834417240637,28,13,17,1,1,1
696.9680768,"","","None",NA,NA,Inf,NA,NA,NA,NA,696.189836019022,-0.189836019021527,0,0,0,0,0,0
697.0909956,"","","None",NA,NA,Inf,NA,NA,NA,NA,696.312617566791,-0.312617566791459,0,0,0,0,0,0
697.0919547,"","","None",NA,NA,Inf,NA,NA,NA,NA,696.313575595852,-0.313575595851717,0,0,0,0,0,0
697.2549994,"","","None",NA,NA,Inf,NA,NA,NA,NA,696.476438238683,-0.476438238683158,0,0,0,0,0,0
697.258292,"","","None",NA,NA,Inf,NA,NA,NA,NA,696.479727162137,-0.479727162136555,0,0,0,0,0,0
697.3236287,"C39H54O7S2","CHOS","Lignin",1.38,0.18,0.2239,-0.9231,86.60835,4,0.102564102564103,696.544990906594,-0.544990906593625,39,54,7,0,2,0
697.5347093,"C43H74O3N2S1","CHONS","Lipid",1.72,0.07,0.0909,-1.3953,100.06605,2,0.0465116279069767,696.75583581211,-0.755835812110035,43,74,3,2,1,0
697.7889933,"","","None",NA,NA,Inf,NA,NA,NA,NA,697.009835876324,-0.00983587632390481,0,0,0,0,0,0
697.7914342,"","","None",NA,NA,Inf,NA,NA,NA,NA,697.012274050793,-0.0122740507931667,0,0,0,0,0,0
697.7926752,"","","None",NA,NA,Inf,NA,NA,NA,NA,697.013513665082,-0.0135136650815184,0,0,0,0,0,0
697.7935995,"","","None",NA,NA,Inf,NA,NA,NA,NA,697.014436933,-0.0144369329998426,0,0,0,0,0,0
697.7945723,"","","None",NA,NA,Inf,NA,NA,NA,NA,697.015408646763,-0.0154086467626939,0,0,0,0,0,0
697.8331527,"","","None",NA,NA,Inf,NA,NA,NA,NA,697.053945967543,-0.0539459675434273,0,0,0,0,0,0
697.8429602,"C21H5O17N3S4","CHONS","ConHC",0.24,0.81,1,2.1905,-2.12925000000001,-3,-0.142857142857143,697.063742516401,-0.0637425164012484,21,5,17,3,4,0
697.8447395,"","","None",NA,NA,Inf,NA,NA,NA,NA,697.065519829619,-0.0655198296188928,0,0,0,0,0,0
697.8618912,"C22H9O14N3S5","CHONS","ConHC",0.41,0.64,0.7143,1.7273,11.07195,-2,-0.0909090909090909,697.082652377877,-0.0826523778774799,22,9,14,3,5,0
698.0818055,"C23H29O18N3S2","CHONS","Tannin",1.26,0.78,-0.3333,0.8696,35.5164,-12,-0.521739130434783,697.302321119605,-0.302321119605494,23,29,18,3,2,0
698.0838644,"","","None",NA,NA,Inf,NA,NA,NA,NA,697.304377720619,-0.304377720619414,0,0,0,0,0,0
698.0851921,"C28H29O16N1S2","CHONS","Lignin",1.04,0.57,0.2353,0.3571,50.12265,-4,-0.142857142857143,697.305703938098,-0.305703938097736,28,29,16,1,2,0
698.0869205,"","","None",NA,NA,Inf,NA,NA,NA,NA,697.307430408151,-0.307430408150822,0,0,0,0,0,0
698.1111859,"","","None",NA,NA,Inf,NA,NA,NA,NA,697.331668713188,-0.331668713188492,0,0,0,0,0,0
698.2888423,"","","None",NA,NA,Inf,NA,NA,NA,NA,697.509126740465,-0.509126740465149,0,0,0,0,0,0
698.2896897,"C34H52O11S1P1","CHOSP","Protein",1.53,0.32,0.0755,-0.9706,87.9621,-3.5,-0.102941176470588,697.509973194251,-0.509973194250733,34,52,11,0,1,1
698.291436,"C47H41O5N1","CHON","UnsatHC",0.87,0.11,0.5632,-0.5957,77.27745,22,0.468085106382979,697.511717544317,-0.511717544316525,47,41,5,1,0,0
698.2927853,"","","None",NA,NA,Inf,NA,NA,NA,NA,697.513065337676,-0.513065337676039,0,0,0,0,0,0
698.3838557,"","","None",NA,NA,Inf,NA,NA,NA,NA,697.604034047654,-0.60403404765384,0,0,0,0,0,0
698.3864852,"","","None",NA,NA,Inf,NA,NA,NA,NA,697.606660611531,-0.606660611530742,0,0,0,0,0,0
698.3880548,"","","None",NA,NA,Inf,NA,NA,NA,NA,697.608228458901,-0.608228458901181,0,0,0,0,0,0
698.3888094,"","","None",NA,NA,Inf,NA,NA,NA,NA,697.608982216308,-0.608982216308164,0,0,0,0,0,0
698.416399,"","","None",NA,NA,Inf,NA,NA,NA,NA,697.636541009514,-0.636541009514303,0,0,0,0,0,0
698.5680741,"","","None",NA,NA,Inf,NA,NA,NA,NA,697.788046747743,-0.788046747742669,0,0,0,0,0,0
698.7803154,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.000051057211,-5.10572109533314e-05,0,0,0,0,0,0
698.7814001,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.001134546025,-0.00113454602535512,0,0,0,0,0,0
698.7829366,"C18H4O20S5","CHOS","Other",0.22,1.11,0.6667,2.5556,-12.5346,-8,-0.444444444444444,698.002669330356,-0.00266933035561578,18,4,20,0,5,0
698.7854455,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.005175428896,-0.00517542889554079,0,0,0,0,0,0
698.7867931,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.006521524153,-0.00652152415329965,0,0,0,0,0,0
698.7882752,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.008001969227,-0.00800196922727991,0,0,0,0,0,0
698.7894927,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.009218109756,-0.00921810975580684,0,0,0,0,0,0
698.8228787,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.04256683065,-0.0425668306500029,0,0,0,0,0,0
698.8248316,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.044517550024,-0.0445175500244659,0,0,0,0,0,0
698.8255681,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.045253227642,-0.0452532276419788,0,0,0,0,0,0
698.8327486,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.052425709831,-0.0524257098313683,0,0,0,0,0,0
698.8437593,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.063424115186,-0.0634241151855122,0,0,0,0,0,0
698.8777349,"C18H20O15S7","CHOS","Tannin",1.11,0.83,-1.5714,1.3333,22.30095,-13,-0.722222222222222,698.097361777727,-0.0973617777269737,18,20,15,0,7,0
698.8798888,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.099513272663,-0.099513272662989,0,0,0,0,0,0
698.8806751,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.100298694673,-0.10029869467337,0,0,0,0,0,0
698.8825646,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.102186084841,-0.10218608484081,0,0,0,0,0,0
698.8838285,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.103448573559,-0.103448573558808,0,0,0,0,0,0
698.8847045,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.104323595409,-0.104323595409369,0,0,0,0,0,0
698.8856931,"C26H6O20P2","CHOP","ConHC",0.23,0.77,0.9286,0.9231,33.99165,3,0.115384615384615,698.10531109153,-0.10531109152987,26,6,20,0,0,2
698.8866355,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.106252439238,-0.106252439237551,0,0,0,0,0,0
698.8983914,"C22H8O21N2S2","CHONS","Other",0.36,0.95,0.7333,2,3.3,-5,-0.227272727272727,698.117995212495,-0.117995212494634,22,8,21,2,2,0
698.9007287,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.120329902644,-0.120329902644471,0,0,0,0,0,0
698.9163132,"C22H8O23N2S1","CHONS","Other",0.36,1.05,0.7333,2.0909,0.709350000000001,-6,-0.272727272727273,698.135897000853,-0.135897000852538,22,8,23,2,1,0
698.9172054,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.136788204614,-0.136788204614049,0,0,0,0,0,0
698.9181104,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.137692194083,-0.137692194083002,0,0,0,0,0,0
698.9269461,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.146518028061,-0.14651802806145,0,0,0,0,0,0
698.9280099,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.147580640213,-0.147580640212823,0,0,0,0,0,0
698.9540807,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.173622329325,-0.173622329324644,0,0,0,0,0,0
699.0380718,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.257519644112,-0.257519644112108,0,0,0,0,0,0
699.0404257,"C29H20O17N2S1","CHONS","ConHC",0.69,0.59,0.5429,0.7586,38.6799,1,0.0344827586206897,698.259870915726,-0.25987091572631,29,20,17,2,1,0
699.0417597,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.26120342617,-0.261203426169914,0,0,0,0,0,0
699.0652435,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.284661003949,-0.284661003949054,0,0,0,0,0,0
699.1085562,"C25H32O21S1","CHOS","Tannin",1.28,0.84,-0.1111,0.48,46.62,-12,-0.48,698.327925340601,-0.327925340601269,25,32,21,0,1,0
699.2923391,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.511503026973,-0.511503026973401,0,0,0,0,0,0
699.2962062,"C44H44O8","CHO","Lignin",1,0.18,0.475,-0.6364,78.4374,15,0.340909090909091,698.515365808935,-0.51536580893503,44,44,8,0,0,0
699.3234166,"C34H52O15","CHO","Protein",1.53,0.44,0.0566,-0.6471,78.74235,-6,-0.176470588235294,698.542545825559,-0.542545825559273,34,52,15,0,0,0
699.3243329,"C35H56O10S2","CHOS","Lipid",1.6,0.29,0.0357,-0.9143,86.35755,-4,-0.114285714285714,698.54346110241,-0.543461102410447,35,56,10,0,2,0
699.3257325,"C35H58O8S1P2","CHOSP","Lipid",1.66,0.23,0.0357,-1.4286,101.0151,-3,-0.0857142857142857,698.544859139605,-0.544859139604569,35,58,8,0,1,2
699.326448,"C40H51O4N3S1P1","CHONSP","UnsatHC",1.27,0.1,0.3182,-0.925,86.6625,8.5,0.2125,698.545573840671,-0.545573840670954,40,51,4,3,1,1
699.3292685,"C41H52O4N2S2","CHONS","UnsatHC",1.27,0.1,0.3143,-0.8293,83.93505,9,0.219512195121951,698.548391191275,-0.548391191275414,41,52,4,2,2,0
699.3824506,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.601513907667,-0.601513907667481,0,0,0,0,0,0
699.3850731,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.60413347936,-0.604133479360485,0,0,0,0,0,0
699.3864658,"C38H56O10N2","CHON","Lignin",1.47,0.26,0.1613,-0.7895,82.80075,0,0,698.605524624259,-0.60552462425926,38,56,10,2,0,0
699.7655832,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.984218698384,-0.984218698383643,0,0,0,0,0,0
699.766983,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.985616935354,-0.985616935354301,0,0,0,0,0,0
699.7679358,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.986568671449,-0.98656867144939,0,0,0,0,0,0
699.769959,"","","None",NA,NA,Inf,NA,NA,NA,NA,698.988589612326,-0.988589612326109,0,0,0,0,0,0
699.787553,"","","None",NA,NA,Inf,NA,NA,NA,NA,699.006163966709,-0.00616396670864106,0,0,0,0,0,0
699.788509,"","","None",NA,NA,Inf,NA,NA,NA,NA,699.00711889923,-0.00711889923047693,0,0,0,0,0,0
699.8435784,"","","None",NA,NA,Inf,NA,NA,NA,NA,699.062126808246,-0.0621268082463757,0,0,0,0,0,0
699.8795696,"","","None",NA,NA,Inf,NA,NA,NA,NA,699.098077820151,-0.0980778201509338,0,0,0,0,0,0
699.8820076,"","","None",NA,NA,Inf,NA,NA,NA,NA,699.100513097858,-0.100513097858425,0,0,0,0,0,0
699.8828965,"","","None",NA,NA,Inf,NA,NA,NA,NA,699.101401005305,-0.101401005304751,0,0,0,0,0,0
699.8838294,"","","None",NA,NA,Inf,NA,NA,NA,NA,699.10233286362,-0.10233286362029,0,0,0,0,0,0
699.8852949,"","","None",NA,NA,Inf,NA,NA,NA,NA,699.10379672723,-0.103796727229792,0,0,0,0,0,0
699.915691,"C19H15O18N3S4","CHONS","ConHC",0.79,0.95,-0.6667,2,3.3,-11,-0.578947368421053,699.134158886673,-0.134158886673163,19,15,18,3,4,0
700.0427858,"C29H19O20N1","CHON","ConHC",0.66,0.69,0.5556,0.8276,36.7134,0,0,699.261111771484,-0.261111771484025,29,19,20,1,0,0
700.1227019,"","","None",NA,NA,Inf,NA,NA,NA,NA,699.340938636453,-0.340938636452847,0,0,0,0,0,0
700.1893607,"","","None",NA,NA,Inf,NA,NA,NA,NA,699.407523004641,-0.407523004641121,0,0,0,0,0,0
700.4399255,"","","None",NA,NA,Inf,NA,NA,NA,NA,699.657808021747,-0.657808021747087,0,0,0,0,0,0
700.4412226,"C40H66O4N2S1P1","CHONSP","Lipid",1.65,0.1,0.1029,-1.375,99.4875,1.5,0.0375,699.659103673394,-0.659103673393588,40,66,4,2,1,1
700.4420002,"C32H67O11N3S1","CHONS","Protein",2.09,0.34,-0.3778,-1.0625,90.58125,-14,-0.4375,699.659880405119,-0.659880405118543,32,67,11,3,1,0
700.4435583,"","","None",NA,NA,Inf,NA,NA,NA,NA,699.66143676533,-0.661436765330109,0,0,0,0,0,0
700.5345,"","","None",NA,NA,Inf,NA,NA,NA,NA,699.752276919015,-0.752276919015458,0,0,0,0,0,0
700.747205,"","","None",NA,NA,Inf,NA,NA,NA,NA,699.964744410712,-0.964744410712228,0,0,0,0,0,0
700.779591,"","","None",NA,NA,Inf,NA,NA,NA,NA,699.997094248215,-0.997094248215376,0,0,0,0,0,0
700.7817125,"","","None",NA,NA,Inf,NA,NA,NA,NA,699.999213379329,-0.99921337932949,0,0,0,0,0,0
700.7830506,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.000549985195,-0.000549985195107183,0,0,0,0,0,0
700.8177128,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.035173481073,-0.0351734810728885,0,0,0,0,0,0
700.8190211,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.036480320213,-0.0364803202133999,0,0,0,0,0,0
700.8209423,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.038399374984,-0.0383993749843512,0,0,0,0,0,0
700.8225074,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.03996272738,-0.0399627273797023,0,0,0,0,0,0
700.8233439,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.040798293336,-0.0407982933363655,0,0,0,0,0,0
700.8243701,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.041823347472,-0.0418233474722456,0,0,0,0,0,0
700.827544,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.044993703467,-0.0449937034671848,0,0,0,0,0,0
700.9934306,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.210695073008,-0.210695073007628,0,0,0,0,0,0
701.0356599,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.252877219394,-0.252877219394009,0,0,0,0,0,0
701.0374817,"C28H18O20N2","CHON","ConHC",0.64,0.71,0.5625,1,31.8,-1,-0.0357142857142857,700.254696985156,-0.254696985155761,28,18,20,2,0,0
701.0384961,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.255710252468,-0.255710252467679,0,0,0,0,0,0
701.1065787,"C25H34O19S2","CHOS","Tannin",1.36,0.76,-0.1852,0.32,51.18,-12,-0.48,700.323716830828,-0.323716830828403,25,34,19,0,2,0
701.1087879,"C21H34O24S1","CHOS","Other",1.62,1.14,-1,0.7619,38.58585,-20,-0.952380952380952,700.325923564016,-0.325923564015966,21,34,24,0,1,0
701.1101554,"C22H38O19S3","CHOS","Carb",1.73,0.86,-0.8947,0.2727,52.52805,-18,-0.818181818181818,700.327289537053,-0.327289537053275,22,38,19,0,3,0
701.194586,"C31H42O14S2","CHOS","Lignin",1.35,0.45,0.0909,-0.3226,69.4941,-5,-0.161290322580645,700.411625861091,-0.411625861090897,31,42,14,0,2,0
701.1958723,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.412910724797,-0.412910724796916,0,0,0,0,0,0
701.2625982,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.479562118061,-0.479562118060812,0,0,0,0,0,0
701.5569674,"C40H78O9","CHO","Lipid",1.95,0.22,-0.0704,-1.5,103.05,-7,-0.175,700.773602622782,-0.773602622782278,40,78,9,0,0,0
701.618232,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.834798814183,-0.834798814182705,0,0,0,0,0,0
701.7503013,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.966720644422,-0.96672064442248,0,0,0,0,0,0
701.7527833,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.969199872999,-0.96919987299907,0,0,0,0,0,0
701.7540243,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.970439487287,-0.970439487287308,0,0,0,0,0,0
701.7629376,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.979342834617,-0.979342834617,0,0,0,0,0,0
701.7646918,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.981095075862,-0.981095075861617,0,0,0,0,0,0
701.7656989,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.982101051325,-0.982101051324662,0,0,0,0,0,0
701.7669756,"","","None",NA,NA,Inf,NA,NA,NA,NA,700.98337632575,-0.9833763257501,0,0,0,0,0,0
701.8248991,"","","None",NA,NA,Inf,NA,NA,NA,NA,701.041235147853,-0.0412351478526034,0,0,0,0,0,0
701.8384998,"","","None",NA,NA,Inf,NA,NA,NA,NA,701.054820661189,-0.0548206611894102,0,0,0,0,0,0
701.8420819,"","","None",NA,NA,Inf,NA,NA,NA,NA,701.058398761385,-0.0583987613846375,0,0,0,0,0,0
701.8658044,"","","None",NA,NA,Inf,NA,NA,NA,NA,701.082094772629,-0.0820947726291479,0,0,0,0,0,0
701.866918,"","","None",NA,NA,Inf,NA,NA,NA,NA,701.083207129174,-0.0832071291735019,0,0,0,0,0,0
701.8732377,"C20H5O22N3S2","CHONS","Other",0.25,1.1,1,2.6,-13.8,-7,-0.35,701.08951977254,-0.0895197725399157,20,5,22,3,2,0
701.8744108,"C21H9O17N3S4","CHONS","ConHC",0.43,0.81,0.6364,2,3.3,-5,-0.238095238095238,701.090691562646,-0.0906915626459295,21,9,17,3,4,0
701.9402227,"","","None",NA,NA,Inf,NA,NA,NA,NA,701.156429976491,-0.156429976490585,0,0,0,0,0,0
701.9419535,"","","None",NA,NA,Inf,NA,NA,NA,NA,701.158158843864,-0.158158843863703,0,0,0,0,0,0
701.9789453,"","","None",NA,NA,Inf,NA,NA,NA,NA,701.195109338489,-0.195109338489374,0,0,0,0,0,0
