"Mass","formula","HC","OC"
301.0578483,"C9H21O4N1S2P1",2.33,0.44
301.0719264,"C16H14O6",0.88,0.38
301.0753779,"C13H18O6S1",1.38,0.46
301.0905563,"C17H18O3S1",1.06,0.18
301.0930119,"C13H18O8",1.38,0.62
301.1116752,"C14H22O5S1",1.57,0.36
301.1293939,"C14H22O7",1.57,0.5
301.1300156,"C15H26O2S2",1.73,0.13
301.1657832,"C15H26O6",1.73,0.4
301.202166,"C16H30O5",1.88,0.31
301.2174743,"C20H30O2",1.5,0.1
301.9983308,"C14H8O6P1",0.57,0.43
302.0358923,"C20H5O1N3",0.25,0.05
302.0882475,"C12H17O8N1",1.42,0.67
302.1188115,"C20H17O2N1",0.85,0.1
302.1246269,"C13H21O7N1",1.62,0.54
302.1610485,"C14H25O6N1",1.79,0.43
302.9722048,"C8H7O6N3S1P1",0.88,0.75
303.0148381,"C14H8O8",0.57,0.57
303.0160197,"C11H15O3N1S2P1",1.36,0.27
303.0334494,"C15H12O5S1",0.8,0.33
303.0358601,"C11H12O10",1.09,0.91
303.0511294,"C15H12O7",0.8,0.47
303.0698574,"C16H16O4S1",1,0.25
303.0723005,"C12H16O9",1.33,0.75
303.087548,"C16H16O6",1,0.38
303.1028063,"C20H16O3",0.8,0.15
303.106217,"C17H20O3S1",1.18,0.18
303.1087192,"C13H20O8",1.54,0.62
303.1240372,"C17H20O5",1.18,0.29
303.1382493,"C13H24O4N2S1",1.85,0.31
303.1451312,"C14H24O7",1.71,0.5
303.1815269,"C15H28O6",1.87,0.4
303.2177809,"C16H32O5",2,0.31
303.9378132,"C12H3O5N1S2",0.25,0.42
303.97374,"C12H3O9N1",0.25,0.75
304.0044513,"C16H6O3N2P1",0.38,0.19
304.0066998,"C9H11O5N3S2",1.22,0.56
304.0650667,"C15H15O4N1S1",1,0.27
304.130443,"C15H19O4N3",1.27,0.27
304.9256141,"C8H4O9P2",0.5,1.12
305.0304582,"C14H10O8",0.71,0.57
305.0316128,"C11H17O3N1S2P1",1.55,0.27
305.0415625,"C13H10O7N2",0.77,0.54
305.0491373,"C15H14O5S1",0.93,0.33
305.0515025,"C11H14O10",1.27,0.91
305.0668984,"C15H14O7",0.93,0.47
305.0856522,"C12H21O4N1S1P1",1.75,0.33
305.0880438,"C12H18O9",1.5,0.75
305.1032853,"C16H18O6",1.12,0.38
305.1174726,"C12H22O5N2S1",1.83,0.42
305.1218377,"C17H22O3S1",1.29,0.18
305.1244281,"C13H22O8",1.69,0.62
305.139577,"C17H22O5",1.29,0.29
305.1607246,"C14H26O7",1.86,0.5
305.1901813,"C14H30O3N2S1",2.14,0.21
306.0806264,"C15H17O4N1S1",1.13,0.27
306.080935,"C11H20O4N2S1P1",1.82,0.36
306.1196665,"C12H21O8N1",1.75,0.67
306.1923887,"C14H29O6N1",2.07,0.43
306.9196728,"C12H4O4S3",0.33,0.33
307.0096929,"C13H8O9",0.62,0.69
307.010943,"C10H15O4N1S2P1",1.5,0.4
307.0461084,"C14H12O8",0.86,0.57
307.046595,"C15H16O3S2",1.07,0.2
307.0472899,"C11H19O3N1S2P1",1.73,0.27
307.0648529,"C15H16O5S1",1.07,0.33
307.0825362,"C15H16O7",1.07,0.47
307.0940378,"C10H19O6N3P1",1.9,0.6
307.0968077,"C11H20O6N2S1",1.82,0.55
307.1011776,"C16H20O4S1",1.25,0.25
307.1129017,"C23H16O1",0.7,0.04
307.11887,"C16H20O6",1.25,0.38
307.1218928,"C13H24O6S1",1.85,0.46
307.1331646,"C12H24O5N2S1",2,0.42
307.1374926,"C17H24O3S1",1.41,0.18
307.155331,"C17H24O5",1.41,0.29
307.1587295,"C14H28O5S1",2,0.36
307.8643061,"C7H3O3N1S5",0.43,0.43
308.0027778,"C12H10O4N2S1P1",0.83,0.33
308.0598917,"C14H15O5N1S1",1.07,0.36
308.0987145,"C11H19O9N1",1.73,0.82
308.1402565,"C18H19O2N3",1.06,0.11
308.9173136,"C7H5O7N1S2P1",0.71,1
308.9179503,"C12H6O2S4",0.5,0.17
309.0253514,"C13H10O9",0.77,0.69
309.026542,"C10H17O4N1S2P1",1.7,0.4
309.061771,"C14H14O8",1,0.57
309.0628969,"C11H21O3N1S2P1",1.91,0.27
309.0805151,"C15H18O5S1",1.2,0.33
309.0981513,"C15H18O7",1.2,0.47
309.1015658,"C12H22O7S1",1.83,0.58
309.1167833,"C16H22O4S1",1.38,0.25
309.1189261,"C12H22O9",1.83,0.75
309.1345395,"C16H22O6",1.38,0.38
309.1377585,"C13H26O6S1",2,0.46
309.1531377,"C17H26O3S1",1.53,0.18
309.1709177,"C17H26O5",1.53,0.29
309.2073118,"C18H30O4",1.67,0.22
309.2260029,"C19H34O1S1",1.79,0.05
309.9998312,"C11H8O7N2P1",0.73,0.64
310.0874069,"C21H13O2N1",0.62,0.1
310.1238357,"C22H17O1N1",0.77,0.05
310.1772915,"C15H25O4N3",1.67,0.27
310.9534175,"C8H8O9S2",1,1.12
310.9545995,"C9H12O4S4",1.33,0.44
310.9659575,"C11H7O6N1S1P1",0.64,0.55
311.0015393,"C8H12O7N2S2",1.5,0.88
311.0046343,"C12H8O10",0.67,0.83
311.028673,"C19H8O1N2S1",0.42,0.05
311.0410346,"C13H12O9",0.92,0.69
311.042231,"C10H19O4N1S2P1",1.9,0.4
311.0596381,"C14H16O6S1",1.14,0.43
311.0774531,"C14H16O8",1.14,0.57
311.0785179,"C11H23O3N1S2P1",2.09,0.27
311.0823415,"C20H12O2N2",0.6,0.1
311.0960719,"C15H20O5S1",1.33,0.33
311.0993776,"C12H24O5S2",2,0.42
311.1138607,"C15H20O7",1.33,0.47
311.1170773,"C12H24O7S1",2,0.58
311.1324318,"C16H24O4S1",1.5,0.25
311.1502531,"C16H24O6",1.5,0.38
311.1687733,"C17H28O3S1",1.65,0.18
311.1865838,"C17H28O5",1.65,0.29
311.2230742,"C18H32O4",1.78,0.22
311.2957455,"C20H40O2",2,0.1
311.9453891,"C10H3O9N1S1",0.3,0.9
311.9618517,"C15H7O1N1S3",0.47,0.07
311.971764,"C13H3O5N3S1",0.23,0.38
312.0038791,"C12H10O8P1",0.83,0.67
312.0451305,"C15H11O3N3S1",0.73,0.2
312.0990078,"C16H15O4N3",0.94,0.25
312.1031258,"C21H15O2N1",0.71,0.1
312.1209347,"C14H23O1N3S2",1.64,0.07
312.175388,"C15H27O2N3S1",1.8,0.13
312.9085619,"C6H6O5N2S4",1,0.83
312.9516897,"C8H10O7S3",1.25,0.88
313.0202747,"C12H10O10",0.83,0.83
313.021533,"C9H17O5N1S2P1",1.89,0.56
313.0354208,"C16H10O7",0.62,0.44
313.0473859,"C16H14O1N2S2",0.88,0.06
313.0542498,"C13H17O4N1S1P1",1.31,0.31
313.056678,"C13H14O9",1.08,0.69
313.057,"C9H17O9N1P1",1.89,1
313.0578379,"C10H21O4N1S2P1",2.1,0.4
313.0657965,"C24H10O1",0.42,0.04
313.0719207,"C17H14O6",0.82,0.35
313.0753122,"C14H18O6S1",1.29,0.43
313.0756332,"C10H21O6N1S1P1",2.1,0.6
313.07869,"C11H22O6S2",2,0.55
313.0906753,"C18H18O3S1",1,0.17
313.0930797,"C14H18O8",1.29,0.57
313.0942298,"C11H25O3N1S2P1",2.27,0.27
313.0963071,"C11H22O8S1",2,0.73
313.1083975,"C18H18O5",1,0.28
313.1117296,"C15H22O5S1",1.47,0.33
313.1294495,"C15H22O7",1.47,0.47
313.1480647,"C16H26O4S1",1.62,0.25
313.1658649,"C16H26O6",1.62,0.38
313.1663097,"C17H30O1S2",1.76,0.06
313.1767375,"C15H26O5N2",1.73,0.33
313.1772017,"C15H26O5N2",1.73,0.33
313.2023028,"C17H30O5",1.76,0.29
313.238649,"C18H34O4",1.89,0.22
313.9408032,"C14H5O2N1S3",0.36,0.14
313.9688475,"C8H12O7S2P1",1.5,0.88
313.9700381,"C13H5O3N3S2",0.38,0.23
314.0342733,"C12H13O7N1S1",1.08,0.58
314.0496127,"C12H16O4N2S1P1",1.33,0.33
314.0814548,"C12H17O5N3S1",1.42,0.42
314.0883696,"C13H17O8N1",1.31,0.62
314.1246185,"C14H21O7N1",1.5,0.5
314.9822637,"C12H12O4S3",1,0.33
315.009107,"C18H7O3N1P1",0.39,0.17
315.0144796,"C15H8O8",0.53,0.53
315.0149274,"C15H8O8",0.53,0.53
315.0159789,"C12H15O3N1S2P1",1.25,0.25
315.0336576,"C12H15O5N1S1P1",1.25,0.42
315.0359625,"C12H12O10",1,0.83
315.0371469,"C9H19O5N1S2P1",2.11,0.56
315.0512761,"C16H12O7",0.75,0.44
315.0547176,"C9H19O7N1S1P1",2.11,0.78
315.0699222,"C17H16O4S1",0.94,0.24
315.0723346,"C13H16O9",1.23,0.69
315.0735828,"C10H23O4N1S2P1",2.3,0.4
315.0876542,"C17H16O6",0.94,0.35
315.0881511,"C18H20O1S2",1.11,0.06
315.0911293,"C10H23O6N1S1P1",2.3,0.6
315.1062856,"C18H20O3S1",1.11,0.17
315.1087122,"C14H20O8",1.43,0.57
315.1240808,"C18H20O5",1.11,0.28
315.1273771,"C15H24O5S1",1.6,0.33
315.1451208,"C15H24O7",1.6,0.47
315.1815097,"C16H28O6",1.75,0.38
315.1968821,"C20H28O3",1.4,0.15
315.218002,"C17H32O5",1.88,0.29
315.2543101,"C18H36O4",2,0.22
315.967018,"C12H3O6N3S1",0.25,0.5
315.9955171,"C11H11O6N1S2",1,0.55
316.0041425,"C17H6O3N2P1",0.35,0.18
316.0316685,"C12H15O5N1S2",1.25,0.42
316.0360929,"C13H18O3S2P1",1.38,0.23
316.0651929,"C16H15O4N1S1",0.94,0.25
316.0980276,"C20H15O3N1",0.75,0.15
316.0984556,"C16H18O3N2P1",1.12,0.19
316.1015686,"C17H19O3N1S1",1.12,0.18
316.1764865,"C15H27O6N1",1.8,0.4
316.9480669,"C7H12O6S2P2",1.71,0.86
317.0304945,"C15H10O8",0.67,0.53
317.0317097,"C12H17O3N1S2P1",1.42,0.25
317.049237,"C12H17O5N1S1P1",1.42,0.42
317.0516195,"C12H14O10",1.17,0.83
317.0528257,"C9H21O5N1S2P1",2.33,0.56
317.0659016,"C8H18O9N2S1",2.25,1.12
317.0668531,"C16H14O7",0.88,0.44
317.0672433,"C12H17O7N1P1",1.42,0.58
317.0855622,"C17H18O4S1",1.06,0.24
317.0880148,"C13H18O9",1.38,0.69
317.1001583,"C13H22O3N2S2",1.69,0.23
317.1028976,"C17H18O6",1.06,0.35
317.1033639,"C17H18O6",1.06,0.35
317.1219346,"C18H22O3S1",1.22,0.17
317.12443,"C14H22O8",1.57,0.57
317.1395881,"C18H22O5",1.22,0.28
317.1608355,"C15H26O7",1.73,0.47
317.197272,"C16H30O6",1.88,0.38
317.9216592,"C13H4O4S2P1",0.31,0.31
318.0037566,"C9H9O8N3S1",1,0.89
318.0040747,"C9H9O8N3S1",1,0.89
318.0048897,"C10H13O3N3S3",1.3,0.3
318.0113443,"C11H13O6N1S2",1.18,0.55
318.0483427,"C16H16O3S1P1",1,0.19
318.0596355,"C19H13O2N1S1",0.68,0.11
318.0808521,"C16H17O4N1S1",1.06,0.25
318.0984101,"C16H17O6N1",1.06,0.38
318.117291,"C13H24O3N2S1P1",1.85,0.23
318.1462327,"C16H21O4N3",1.31,0.25
319.009745,"C14H8O9",0.57,0.64
319.0309172,"C11H12O11",1.09,1
319.0461531,"C15H12O8",0.8,0.53
319.0464938,"C11H15O8N1P1",1.36,0.73
319.0472875,"C12H19O3N1S2P1",1.58,0.25
319.0648843,"C16H16O5S1",1,0.31
319.0672855,"C12H16O10",1.33,0.83
319.0677399,"C13H20O5S2",1.54,0.38
319.0826377,"C16H16O7",1,0.44
319.1012147,"C17H20O4S1",1.18,0.24
319.118953,"C17H20O6",1.18,0.35
319.1332322,"C13H24O5N2S1",1.85,0.38
319.1375589,"C18H24O3S1",1.33,0.17
319.1401207,"C14H24O8",1.71,0.57
319.1553128,"C18H24O5",1.33,0.28
320.0373713,"C9H11O10N3",1.22,1.11
320.0377742,"C10H15O5N3S2",1.5,0.5
320.0488799,"C12H18O6S1P1",1.5,0.5
320.060184,"C11H18O5N2S1P1",1.64,0.45
320.0988792,"C12H19O9N1",1.58,0.75
321.0097738,"C10H10O12",1,1.2
321.0254471,"C14H10O9",0.71,0.64
321.0266543,"C11H17O4N1S2P1",1.55,0.36
321.0441087,"C15H14O6S1",0.93,0.4
321.0618772,"C15H14O8",0.93,0.53
321.0629262,"C12H21O3N1S2P1",1.75,0.25
321.0805399,"C12H21O5N1S1P1",1.75,0.42
321.0829376,"C12H18O10",1.5,0.83
321.0834469,"C13H22O5S2",1.69,0.38
321.0982228,"C16H18O7",1.12,0.44
321.112639,"C12H22O6N2S1",1.83,0.5
321.1168491,"C17H22O4S1",1.29,0.24
321.1346508,"C17H22O6",1.29,0.35
321.1532229,"C18H26O3S1",1.44,0.17
321.1707937,"C18H26O5",1.44,0.28
321.1743096,"C15H30O5S1",2,0.33
321.2072726,"C19H30O4",1.58,0.21
321.9843679,"C12H5O10N1",0.42,0.83
321.9847277,"C13H9O5N1S2",0.69,0.38
321.9855463,"C9H12O5N2S2P1",1.33,0.56
322.0315527,"C12H9O8N3",0.75,0.67
322.8932251,"C7H4O5N2S4",0.57,0.71
322.9294563,"C11H3O7N1S1P1",0.27,0.64
323.0046367,"C13H8O10",0.62,0.77
323.0410911,"C14H12O9",0.86,0.64
323.0423199,"C11H19O4N1S2P1",1.73,0.36
323.0598172,"C11H19O6N1S1P1",1.73,0.55
323.0775217,"C15H16O8",1.07,0.53
323.0786338,"C12H23O3N1S2P1",1.92,0.25
323.0961354,"C16H20O5S1",1.25,0.31
323.0984769,"C12H20O10",1.67,0.83
323.1071968,"C15H20O4N2S1",1.33,0.27
323.1079437,"C23H16O2",0.7,0.09
323.1138987,"C16H20O7",1.25,0.44
323.1142275,"C12H23O7N1P1",1.92,0.58
323.1281456,"C12H24O6N2S1",2,0.5
323.1325119,"C17H24O4S1",1.41,0.24
323.150319,"C17H24O6",1.41,0.35
323.1506737,"C18H28O1S2",1.56,0.06
323.1535773,"C14H28O6S1",2,0.43
323.1688703,"C18H28O3S1",1.56,0.17
323.1823315,"C13H28O7N2",2.15,0.54
323.1867679,"C14H31O5N1P1",2.21,0.36
323.8946538,"C7H3O8N1S3",0.43,1.14
323.9470052,"C11H5O7N1P2",0.45,0.64
323.9542808,"C14H3O3N3S2",0.21,0.21
324.0363485,"C13H11O9N1",0.85,0.69
324.0623035,"C12H22O4S2P1",1.83,0.33
324.1032055,"C22H15O2N1",0.68,0.09
324.1385052,"C15H23O3N3S1",1.53,0.2
324.8908052,"C7H6O3N2S5",0.86,0.43
324.9238993,"C11H6O2N2S4",0.55,0.18
325.020406,"C13H10O10",0.77,0.77
325.0214806,"C10H17O5N1S2P1",1.7,0.5
325.0567441,"C14H14O9",1,0.64
325.0578815,"C11H21O4N1S2P1",1.91,0.36
325.0676904,"C13H14O8N2",1.08,0.62
325.0680567,"C13H14O8N2",1.08,0.62
325.0753623,"C15H18O6S1",1.2,0.4
325.0902446,"C19H18O3S1",0.95,0.16
325.0907652,"C15H21O3N1S1P1",1.4,0.2
325.0931564,"C15H18O8",1.2,0.53
325.0935079,"C11H21O8N1P1",1.91,0.73
325.0943414,"C12H25O3N1S2P1",2.08,0.25
325.1038615,"C14H18O7N2",1.29,0.5
325.1049803,"C15H22O2N2S2",1.47,0.13
325.1117899,"C16H22O5S1",1.38,0.31
325.1295513,"C16H22O7",1.38,0.44
325.1298911,"C12H25O7N1P1",2.08,0.58
325.1481296,"C17H26O4S1",1.53,0.24
325.1659324,"C17H26O6",1.53,0.35
325.1665957,"C18H30O1S2",1.67,0.06
325.1844966,"C18H30O3S1",1.67,0.17
326.0054528,"C14H5O7N3",0.36,0.5
326.0066424,"C15H9O2N3S2",0.6,0.13
326.0343042,"C13H13O7N1S1",1,0.54
326.1178227,"C14H21O4N3S1",1.5,0.29
326.9607511,"C11H7O7N1S1P1",0.64,0.64
326.9933901,"C19H4O6",0.21,0.32
326.9960462,"C8H12O8N2S2",1.5,1
326.9965164,"C8H12O8N2S2",1.5,1
327.0150233,"C12H11O8N1P1",0.92,0.67
327.036031,"C13H12O10",0.92,0.77
327.0372261,"C10H19O5N1S2P1",1.9,0.5
327.0548006,"C10H19O7N1S1P1",1.9,0.7
327.0701097,"C14H19O4N1S1P1",1.36,0.29
327.0724367,"C14H16O9",1.14,0.64
327.073589,"C11H23O4N1S2P1",2.09,0.36
327.0845194,"C14H20O3N2S2",1.43,0.21
327.0877744,"C14H19O6N1P1",1.36,0.43
327.0911227,"C11H23O6N1S1P1",2.09,0.55
327.1063972,"C15H23O3N1S1P1",1.53,0.2
327.1088148,"C15H20O8",1.33,0.53
327.1091576,"C16H24O3S2",1.5,0.19
327.1099589,"C12H27O3N1S2P1",2.25,0.25
327.1230308,"C11H24O7N2S1",2.18,0.64
327.127431,"C16H24O5S1",1.5,0.31
327.1384148,"C15H24O4N2S1",1.6,0.27
327.1452313,"C16H24O7",1.5,0.44
327.1637782,"C17H28O4S1",1.65,0.24
327.1815136,"C17H28O6",1.65,0.35
327.1820305,"C18H32O1S2",1.78,0.06
327.1924096,"C16H28O5N2",1.75,0.31
327.2179945,"C18H32O5",1.78,0.28
327.9229249,"C10H3O8N1S2",0.3,0.8
328.0500916,"C9H18O7N2S1P1",2,0.78
328.0504368,"C17H14O5P1",0.82,0.29
328.097332,"C13H19O5N3S1",1.46,0.38
328.0980937,"C21H15O3N1",0.71,0.14
328.1189497,"C18H19O5N1",1.06,0.28
328.1334614,"C14H23O4N3S1",1.64,0.29
328.1345955,"C22H19O2N1",0.86,0.09
328.1404933,"C15H23O7N1",1.53,0.47
328.9251484,"C11H6O6S3",0.55,0.55
328.9720168,"C10H6O9N2S1",0.6,0.9
329.0121536,"C8H14O8N2S2",1.75,1
329.030595,"C16H10O8",0.62,0.5
329.0316607,"C13H17O3N1S2P1",1.31,0.23
329.0492609,"C13H17O5N1S1P1",1.31,0.38
329.0517499,"C13H14O10",1.08,0.77
329.0528786,"C10H21O5N1S2P1",2.1,0.5
329.0658625,"C9H18O9N2S1",2,1
329.0668673,"C17H14O7",0.82,0.41
329.0702832,"C14H18O7S1",1.29,0.5
329.0857149,"C14H21O4N1S1P1",1.5,0.29
329.0881413,"C10H21O9N1P1",2.1,0.9
329.0891984,"C11H25O4N1S2P1",2.27,0.36
329.1033881,"C18H18O6",1,0.33
329.1068578,"C11H25O6N1S1P1",2.27,0.55
329.1244363,"C15H22O8",1.47,0.53
329.1248117,"C16H26O3S2",1.62,0.19
329.1431014,"C16H26O5S1",1.62,0.31
329.1539432,"C15H26O4N2S1",1.73,0.27
329.1543899,"C23H22O2",0.96,0.09
329.1608645,"C16H26O7",1.62,0.44
329.161532,"C17H30O2S2",1.76,0.12
329.1972808,"C17H30O6",1.76,0.35
329.2336248,"C18H34O5",1.89,0.28
329.9757844,"C15H8O5S1P1",0.53,0.33
330.0149654,"C8H15O9N1P2",1.88,1.12
330.0260216,"C11H12O8N2P1",1.09,0.73
330.0329712,"C13H16O6S1P1",1.23,0.46
330.0452562,"C20H12O3P1",0.6,0.15
330.0808866,"C13H20O4N2S1P1",1.54,0.31
330.1136471,"C21H17O3N1",0.81,0.14
330.1174823,"C14H24O3N2S1P1",1.71,0.21
330.1196963,"C14H21O8N1",1.5,0.57
330.1351747,"C14H24O5N2P1",1.71,0.36
330.1561192,"C15H25O7N1",1.67,0.47
330.1923601,"C16H29O6N1",1.81,0.38
330.9132743,"C13H4O1N2S4",0.31,0.08
330.9491315,"C13H4O5N2S2",0.31,0.38
330.9637163,"C12H3O7N3P1",0.25,0.58
331.009948,"C11H11O9N1P1",1,0.82
331.0108252,"C12H15O4N1S2P1",1.25,0.33
331.0272381,"C8H16O8N2S2",2,1
331.030949,"C12H12O11",1,0.92
331.0320351,"C9H19O6N1S2P1",2.11,0.67
331.046269,"C16H12O8",0.75,0.5
331.047448,"C13H19O3N1S2P1",1.46,0.23
331.0495216,"C13H16O8S1",1.23,0.62
331.0568827,"C15H12O7N2",0.8,0.47
331.057983,"C16H16O2N2S2",1,0.12
331.0649864,"C13H19O5N1S1P1",1.46,0.38
331.0673902,"C13H16O10",1.23,0.77
331.067735,"C14H20O5S2",1.43,0.36
331.068523,"C10H23O5N1S2P1",2.3,0.5
331.082664,"C13H19O7N1P1",1.46,0.54
331.1013144,"C14H23O4N1S1P1",1.64,0.29
331.1037939,"C10H23O9N1P1",2.3,0.9
331.1189437,"C18H20O6",1.11,0.33
331.1223916,"C15H24O6S1",1.6,0.4
331.1333477,"C14H24O5N2S1",1.71,0.36
331.1376851,"C15H27O3N1S1P1",1.8,0.2
331.1510107,"C14H24O7N2",1.71,0.5
331.1552731,"C19H24O5",1.26,0.26
331.1919524,"C16H31O4N1P1",1.94,0.25
331.2060335,"C16H32O3N2S1",2,0.19
331.2129222,"C17H32O6",1.88,0.35
331.9145495,"C8H2O9N2S1P1",0.25,1.12
331.9540142,"C10H7O8N1S2",0.7,0.8
331.9550187,"C14H6O6S1P1",0.43,0.43
331.968305,"C13H3O10N1",0.23,0.77
331.9764047,"C11H10O8S1P1",0.91,0.73
332.0298409,"C9H19O6N1S3",2.11,0.67
332.0311566,"C13H18O4S2P1",1.38,0.31
332.1353976,"C14H23O8N1",1.64,0.57
332.1716846,"C15H27O7N1",1.8,0.47
332.9351112,"C9H5O9N1S1P1",0.56,1
332.9361998,"C13H4O7P2",0.31,0.54
333.0226592,"C19H10O4S1",0.53,0.21
333.0255059,"C15H10O9",0.67,0.6
333.0259269,"C16H14O4S2",0.88,0.25
333.0266495,"C12H17O4N1S2P1",1.42,0.33
333.0339515,"C18H10O3N2S1",0.56,0.17
333.0431324,"C8H18O8N2S2",2.25,1
333.0444173,"C12H17O6N1S1P1",1.42,0.5
333.0465968,"C12H14O11",1.17,0.92
333.0619085,"C16H14O8",0.88,0.5
333.0806075,"C13H21O5N1S1P1",1.62,0.38
333.0830621,"C9H21O10N1P1",2.33,1.11
333.0983219,"C13H21O7N1P1",1.62,0.54
333.1125572,"C13H22O6N2S1",1.69,0.46
333.1169246,"C18H22O4S1",1.22,0.22
333.1305956,"C13H22O8N2",1.69,0.62
333.1347136,"C14H25O6N1P1",1.79,0.43
333.1532943,"C19H26O3S1",1.37,0.16
333.1711309,"C15H29O5N1P1",1.93,0.33
333.1921158,"C16H30O7",1.88,0.44
333.2074577,"C20H30O4",1.5,0.2
333.2216748,"C16H34O3N2S1",2.12,0.19
333.9495305,"C17H4O4S1P1",0.24,0.24
333.9518704,"C13H4O9P1",0.31,0.69
333.9523189,"C13H4O9P1",0.31,0.69
334.053069,"C10H13O10N3",1.3,1
334.0757842,"C16H17O5N1S1",1.06,0.31
334.0762294,"C20H16O3P1",0.8,0.15
334.0936766,"C12H20O7N2P1",1.67,0.58
334.1145764,"C13H21O9N1",1.62,0.69
334.1301705,"C13H24O6N2P1",1.85,0.46
334.1411507,"C16H21O5N3",1.31,0.31
334.8638201,"C9H4O4S5",0.44,0.44
334.9544224,"C11H12O4S4",1.09,0.36
335.0052424,"C15H12O5S2",0.8,0.33
335.0411752,"C15H12O9",0.8,0.6
335.0415792,"C16H16O4S2",1,0.25
335.0422738,"C12H19O4N1S2P1",1.58,0.33
335.0600502,"C12H19O6N1S1P1",1.58,0.5
335.0623171,"C12H16O11",1.33,0.92
335.0672867,"C18H12O5N2",0.67,0.28
335.0777077,"C12H19O8N1P1",1.58,0.67
335.0784884,"C13H23O3N1S2P1",1.77,0.23
335.0961743,"C17H20O5S1",1.18,0.29
335.1139372,"C17H20O7",1.18,0.41
335.1144108,"C18H24O2S2",1.33,0.11
335.1280995,"C13H24O6N2S1",1.85,0.46
335.1325867,"C18H24O4S1",1.33,0.22
335.1503552,"C14H27O6N1P1",1.93,0.43
335.1507082,"C19H28O1S2",1.47,0.05
335.1645204,"C14H28O5N2S1",2,0.36
335.168944,"C19H28O3S1",1.47,0.16
335.1867468,"C15H31O5N1P1",2.07,0.33
335.9426833,"C8H7O6N3S3",0.88,0.75
335.9464135,"C13H7O4N1S3",0.54,0.31
335.9489497,"C9H7O9N1S2",0.78,1
335.9861124,"C14H10O6S1P1",0.71,0.43
335.9964586,"C9H11O7N3S2",1.22,0.78
336.0001217,"C9H10O10N2P1",1.11,1.11
336.0917183,"C12H22O5N2S1P1",1.83,0.42
336.9445156,"C8H6O9N2S2",0.75,1.12
336.9514843,"C10H10O7S3",1,0.7
337.0204123,"C14H10O10",0.71,0.71
337.0208096,"C15H14O5S2",0.93,0.33
337.0215271,"C11H17O5N1S2P1",1.55,0.45
337.0568546,"C11H17O9N1P1",1.55,0.82
337.0573087,"C16H18O4S2",1.12,0.25
337.058019,"C12H21O4N1S2P1",1.75,0.33
337.0754586,"C16H18O6S1",1.12,0.38
337.0758339,"C17H22O1S3",1.29,0.06
337.0790459,"C14H26O1S4",1.86,0.07
337.0886347,"C11H18O10N2",1.64,0.91
337.0890571,"C11H18O10N2",1.64,0.91
337.0932483,"C12H21O8N1P1",1.75,0.67
337.0936849,"C17H22O3S2",1.29,0.18
337.0943599,"C13H25O3N1S2P1",1.92,0.23
337.1074158,"C12H22O7N2S1",1.83,0.58
337.1118954,"C13H25O5N1S1P1",1.92,0.38
337.1296221,"C13H25O7N1P1",1.92,0.54
337.1328756,"C14H26O7S1",1.86,0.5
337.1482268,"C18H26O4S1",1.44,0.22
337.1660238,"C14H29O6N1P1",2.07,0.43
337.1801516,"C14H30O5N2S1",2.14,0.36
337.1846145,"C19H30O3S1",1.58,0.16
337.2025036,"C15H33O5N1P1",2.2,0.33
337.9829993,"C13H8O9P1",0.62,0.69
337.9923774,"C16H8O3N2S1P1",0.5,0.19
337.9976395,"C13H9O8N1S1",0.69,0.62
338.018558,"C10H13O10N1S1",1.3,1
338.0886041,"C11H20O8N2P1",1.82,0.73
338.1459802,"C13H25O9N1",1.92,0.69
338.1540996,"C16H25O3N3S1",1.56,0.19
338.1876185,"C20H25O2N3",1.25,0.1
338.1904706,"C17H29O2N3S1",1.71,0.12
338.1908304,"C17H29O2N3S1",1.71,0.12
338.8919083,"C12H4O4S4",0.33,0.33
339.0149964,"C13H11O8N1P1",0.85,0.62
339.033525,"C18H12O5S1",0.67,0.28
339.0360675,"C14H12O10",0.86,0.71
339.0364678,"C15H16O5S2",1.07,0.33
339.0372453,"C11H19O5N1S2P1",1.73,0.45
339.0698542,"C19H16O4S1",0.84,0.21
339.0725365,"C11H19O9N1P1",1.73,0.82
339.0731515,"C16H20O4S2",1.25,0.25
339.0878316,"C15H19O6N1P1",1.27,0.4
339.0911603,"C12H23O6N1S1P1",1.92,0.5
339.0948281,"C14H28O1S4",2,0.07
339.1065746,"C16H23O3N1S1P1",1.44,0.19
339.1088865,"C12H23O8N1P1",1.92,0.67
339.1092479,"C17H24O3S2",1.41,0.18
339.1100061,"C13H27O3N1S2P1",2.08,0.23
339.1275136,"C13H27O5N1S1P1",2.08,0.38
339.1391433,"C24H20O2",0.83,0.08
339.1453001,"C13H27O7N1P1",2.08,0.54
339.1456799,"C18H28O2S2",1.56,0.11
339.1638267,"C18H28O4S1",1.56,0.22
339.1817257,"C14H31O6N1P1",2.21,0.43
339.2002097,"C19H32O3S1",1.68,0.16
339.9118628,"C8H6O9S2P1",0.75,1.12
340.0498103,"C14H15O7N1S1",1.07,0.5
340.0970209,"C14H19O5N3S1",1.36,0.36
340.9002511,"C10H2O6N2S3",0.2,0.6
340.9014028,"C11H6O1N2S5",0.55,0.09
340.9117291,"C8H8O7S2P2",1,0.88
340.9333208,"C10H5O5N3S2P1",0.5,0.5
340.9338498,"C10H5O5N3S2P1",0.5,0.5
341.0153217,"C13H10O11",0.77,0.85
